time,sell,buy,high,low,last,vol
2019-05-27 02:26:40,876763,876762,885835,867000,876762,959.0011
2019-05-27 02:26:50,876763,876762,885835,867000,876762,959.0011
2019-05-27 02:27:00,876763,876762,885835,867000,876762,959.0011
2019-05-27 02:27:10,876763,876762,885835,867000,876762,959.0007
2019-05-27 02:27:20,876763,876762,885835,867000,876762,959.0007
2019-05-27 02:27:30,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:27:40,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:27:50,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:28:00,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:28:10,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:28:20,876763,876762,885835,867000,876762,958.9897
2019-05-27 02:28:30,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:28:40,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:28:50,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:00,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:10,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:20,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:30,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:40,876763,876762,885835,867000,876762,958.9847
2019-05-27 02:29:50,876763,876762,885835,867000,876762,958.9617
2019-05-27 02:30:00,876763,876762,885835,867000,876762,958.7346
2019-05-27 02:30:10,876763,876762,885835,867000,876762,958.6596
2019-05-27 02:30:20,876793,876772,885835,867000,876763,958.6787
2019-05-27 02:30:30,876793,876785,885835,867000,876763,958.6787
2019-05-27 02:30:40,876794,876793,885835,867000,876763,958.6539
2019-05-27 02:30:50,876794,876793,885835,867000,876763,958.6381
2019-05-27 02:31:00,876794,876793,885835,867000,876763,958.6381
2019-05-27 02:31:10,877332,877005,885835,867000,877332,958.6531
2019-05-27 02:31:20,877332,877252,885835,867000,877332,958.6589
2019-05-27 02:31:30,877332,877315,885835,867000,877332,958.6601
2019-05-27 02:31:40,877332,877320,885835,867000,877332,958.5601
2019-05-27 02:31:50,877332,877327,885835,867000,877332,958.5601
2019-05-27 02:32:00,877332,877331,885835,867000,877332,958.5601
2019-05-27 02:32:10,877332,877331,885835,867000,877332,958.5601
2019-05-27 02:32:20,877332,877331,885835,867000,877332,958.5601
2019-05-27 02:32:30,877332,877331,885835,867000,877332,958.5519
2019-05-27 02:32:40,877332,877331,885835,867000,877332,958.5519
2019-05-27 02:32:50,877332,877331,885835,867000,877332,958.5519
2019-05-27 02:33:00,877332,877331,885835,867000,877332,958.5519
2019-05-27 02:33:10,877332,877331,885835,867000,877332,958.5319
2019-05-27 02:33:20,877332,877331,885835,867000,877332,958.5319
2019-05-27 02:33:30,877332,877331,885835,867000,877332,958.5319
2019-05-27 02:33:40,877332,877331,885835,867000,877332,958.2842
2019-05-27 02:33:50,877332,877331,885835,867000,877331,958.1275
2019-05-27 02:34:00,877332,877331,885835,867000,877331,958.0917
2019-05-27 02:34:10,877332,877331,885835,867000,877331,958.0643
2019-05-27 02:34:20,877332,877331,885835,867000,877331,958.0561
2019-05-27 02:34:30,877332,877331,885835,867000,877331,958.0493
2019-05-27 02:34:40,877332,877331,885835,867000,877331,958.0431
2019-05-27 02:34:50,877332,877331,885835,867000,877331,958.0431
2019-05-27 02:35:00,877332,877331,885835,867000,877331,958.0431
2019-05-27 02:35:10,877332,877331,885835,867000,877331,957.9882
2019-05-27 02:35:20,877332,877331,885835,867000,877331,957.9282
2019-05-27 02:35:30,877332,877331,885835,867000,877331,957.9182
2019-05-27 02:35:40,877332,877331,885835,867000,877331,957.9182
2019-05-27 02:35:50,877332,877331,885835,867000,877332,958.4222
2019-05-27 02:36:00,877332,877331,885835,867000,877332,958.4222
2019-05-27 02:36:10,877332,877331,885835,867000,877332,958.4122
2019-05-27 02:36:20,877332,877331,885835,867000,877332,958.4122
2019-05-27 02:36:30,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:36:40,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:36:50,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:37:00,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:37:10,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:37:20,877332,877331,885835,867000,877331,958.6122
2019-05-27 02:37:30,877332,877331,885835,867000,877332,958.3566
2019-05-27 02:37:40,877332,877331,885835,867000,877332,958.2986
2019-05-27 02:37:50,877332,877331,885835,867000,877332,958.3026
2019-05-27 02:38:00,877332,877331,885835,867000,877332,958.3246
2019-05-27 02:38:10,877332,877331,885835,867000,877331,958.3276
2019-05-27 02:38:20,877332,877331,885835,867000,877331,958.3726
2019-05-27 02:38:30,877332,877331,885835,867000,877331,958.4176
2019-05-27 02:38:40,877332,877331,885835,867000,877332,958.4086
2019-05-27 02:38:50,877332,877331,885835,867000,877332,958.4086
2019-05-27 02:39:00,877332,877331,885835,867000,877332,958.4086
2019-05-27 02:39:10,877332,877331,885835,867000,877332,958.3986
2019-05-27 02:39:20,877332,877331,885835,867000,877332,958.3816
2019-05-27 02:39:30,877332,877331,885835,867000,877331,958.3846
2019-05-27 02:39:40,877332,877331,885835,867000,877332,958.3597
2019-05-27 02:39:50,877332,877331,885835,867000,877331,958.2647
2019-05-27 02:40:00,877332,877331,885835,867000,877332,958.2756
2019-05-27 02:40:10,877332,877331,885835,867000,877332,958.2516
2019-05-27 02:40:20,877332,877331,885835,867000,877332,958.2556
2019-05-27 02:40:30,877332,877331,885835,867000,877332,958.2596
2019-05-27 02:40:40,877332,877331,885835,867000,877332,958.0896
2019-05-27 02:40:50,877332,877331,885835,867000,877332,958.0716
2019-05-27 02:41:00,877332,877331,885835,867000,877332,958.0036
2019-05-27 02:41:10,876997,876762,885835,867000,877000,958.0732
2019-05-27 02:41:20,876948,876763,885835,867000,876949,957.9272
2019-05-27 02:41:30,876922,876763,885835,867000,876922,957.8532
2019-05-27 02:41:40,876918,876763,885835,867000,876918,957.7972
2019-05-27 02:41:50,876912,876763,885835,867000,876763,957.5909
2019-05-27 02:42:00,876908,876764,885835,867000,876908,957.5959
2019-05-27 02:42:10,876903,876763,885835,867000,876905,957.5999
2019-05-27 02:42:20,876872,876763,885835,867000,876873,957.5213
2019-05-27 02:42:30,876867,876763,885835,867000,876871,957.5232
2019-05-27 02:42:40,876862,876763,885835,867000,876871,957.5032
2019-05-27 02:42:50,876846,876763,885835,867000,876860,957.4356
2019-05-27 02:43:00,876839,876763,885835,867000,876840,957.4396
2019-05-27 02:43:10,876763,876762,885835,867000,876839,957.4436
2019-05-27 02:43:20,876763,876762,885835,867000,876762,955.4314
2019-05-27 02:43:30,876763,876762,885835,867000,876763,955.3208
2019-05-27 02:43:40,876763,876762,885835,867000,876763,954.5971
2019-05-27 02:43:50,876763,876762,885835,867000,876763,954.5798
2019-05-27 02:44:00,876763,876762,885835,867000,876763,954.5698
2019-05-27 02:44:10,876763,876762,885835,867000,876763,954.5598
2019-05-27 02:44:20,876763,876762,885835,867000,876763,954.5498
2019-05-27 02:44:30,876763,876762,885835,867000,876762,954.0612
2019-05-27 02:44:40,876763,876762,885835,867000,876763,954.0662
2019-05-27 02:44:50,876763,876762,885835,867000,876763,954.0682
2019-05-27 02:45:00,876763,876762,885835,867000,876763,954.0572
2019-05-27 02:45:10,876763,876762,885835,867000,876763,953.9687
2019-05-27 02:45:20,876763,876762,885835,867000,876763,953.9727
2019-05-27 02:45:30,876763,876762,885835,867000,876763,953.9727
2019-05-27 02:45:40,876763,876762,885835,867000,876763,953.9727
2019-05-27 02:45:50,876763,876762,885835,867000,876763,953.9668
2019-05-27 02:46:00,876763,876762,885835,867000,876763,953.8746
2019-05-27 02:46:10,876763,876762,885835,867000,876763,953.8543
2019-05-27 02:46:20,876763,876762,885835,867000,876763,953.8543
2019-05-27 02:46:30,876763,876762,885835,867000,876763,952.6073
2019-05-27 02:46:40,876763,876762,885835,867000,876763,952.6073
2019-05-27 02:46:50,876763,876762,885835,867000,876763,952.6073
2019-05-27 02:47:00,876763,876762,885835,867000,876763,952.6073
2019-05-27 02:47:10,876763,876762,885835,867000,876763,952.5973
2019-05-27 02:47:20,876763,876762,885835,867000,876763,952.5923
2019-05-27 02:47:30,876763,876762,885835,867000,876763,952.5923
2019-05-27 02:47:40,876763,876762,885835,867000,876763,952.5893
2019-05-27 02:47:50,876763,876762,885835,867000,876763,952.5893
2019-05-27 02:48:00,876763,876762,885835,867000,876762,952.0038
2019-05-27 02:48:10,876763,876762,885835,867000,876762,952.0138
2019-05-27 02:48:20,876763,876762,885835,867000,876762,952.0138
2019-05-27 02:48:30,876763,876762,885835,867000,876762,952.0138
2019-05-27 02:48:40,876763,876762,885835,867000,876762,951.9638
2019-05-27 02:48:50,876763,876762,885835,867000,876762,951.9638
2019-05-27 02:49:00,876763,876762,885835,867000,876762,951.8638
2019-05-27 02:49:10,876763,876762,885835,867000,876762,951.7410
2019-05-27 02:49:20,876763,876762,885835,867000,876762,951.1455
2019-05-27 02:49:30,876763,876762,885835,867000,876762,951.1455
2019-05-27 02:49:40,876763,876762,885835,867000,876762,951.1455
2019-05-27 02:49:50,876763,876762,885835,867000,876762,951.1238
2019-05-27 02:50:00,876763,876762,885835,867000,876762,951.1238
2019-05-27 02:50:10,876763,876762,885835,867000,876762,951.1238
2019-05-27 02:50:20,876763,876762,885835,867000,876762,950.1238
2019-05-27 02:50:30,876763,876762,885835,867000,876762,950.1238
2019-05-27 02:50:40,876763,876762,885835,867000,876762,950.1238
2019-05-27 02:50:50,876763,876762,885835,867000,876762,948.8495
2019-05-27 02:51:00,876763,876762,885835,867000,876762,948.5096
2019-05-27 02:51:10,876763,876762,885835,867000,876762,947.9853
2019-05-27 02:51:20,876763,876762,885835,867000,876763,949.3252
2019-05-27 02:51:30,876763,876762,885835,867000,876763,949.5252
2019-05-27 02:51:40,876763,876762,885835,867000,876763,949.5152
2019-05-27 02:51:50,876763,876762,885835,867000,876763,949.5152
2019-05-27 02:52:00,876763,876762,885835,867000,876763,949.5152
2019-05-27 02:52:10,876763,876762,885835,867000,876763,949.4952
2019-05-27 02:52:20,876763,876762,885835,867000,876763,949.4952
2019-05-27 02:52:30,876763,876762,885835,867000,876763,949.4952
2019-05-27 02:52:40,876763,876762,885835,867000,876763,949.3652
2019-05-27 02:52:50,876763,876762,885835,867000,876763,949.3092
2019-05-27 02:53:00,876763,876762,885835,867000,876763,949.3092
2019-05-27 02:53:10,876763,876762,885835,867000,876763,949.2992
2019-05-27 02:53:20,876763,876762,885835,867000,876763,949.2902
2019-05-27 02:53:30,876763,876762,885835,867000,876762,949.2926
2019-05-27 02:53:40,876763,876762,885835,867000,876762,949.2926
2019-05-27 02:53:50,876763,876762,885835,867000,876762,949.2926
2019-05-27 02:54:00,876763,876762,885835,867000,876762,949.2926
2019-05-27 02:54:10,876763,876762,885835,867000,876762,949.2826
2019-05-27 02:54:20,876763,876762,885835,867000,876762,949.2656
2019-05-27 02:54:30,876763,876762,885835,867000,876762,949.2648
2019-05-27 02:54:40,876763,876762,885835,867000,876762,949.2648
2019-05-27 02:54:50,876763,876762,885835,867000,876763,949.0988
2019-05-27 02:55:00,876763,876762,885835,867000,876763,949.1028
2019-05-27 02:55:10,876763,876762,885835,867000,876763,949.0968
2019-05-27 02:55:20,876763,876762,885835,867000,876763,949.0088
2019-05-27 02:55:30,876763,876762,885835,867000,876763,949.0108
2019-05-27 02:55:40,876763,876762,885835,867000,876763,949.0128
2019-05-27 02:55:50,876763,876762,885835,867000,876763,949.0128
2019-05-27 02:56:00,876763,876762,885835,867000,876763,949.0128
2019-05-27 02:56:10,876763,876762,885835,867000,876763,948.9428
2019-05-27 02:56:20,876763,876762,885835,867000,876763,948.9448
2019-05-27 02:56:30,876763,876762,885835,867000,876763,949.0468
2019-05-27 02:56:40,876763,876762,885835,867000,876763,949.0368
2019-05-27 02:56:50,876763,876762,885835,867000,876763,948.9140
2019-05-27 02:57:00,876763,876762,885835,867000,876763,948.8058
2019-05-27 02:57:10,876763,876762,885835,867000,876763,948.8058
2019-05-27 02:57:20,876763,876762,885835,867000,876763,948.8118
2019-05-27 02:57:30,876763,876762,885835,867000,876763,948.6658
2019-05-27 02:57:40,876763,876762,885835,867000,876763,948.6698
2019-05-27 02:57:50,876763,876762,885835,867000,876762,948.7006
2019-05-27 02:58:00,876763,876762,885835,867000,876762,948.7186
2019-05-27 02:58:10,876763,876762,885835,867000,876762,948.9486
2019-05-27 02:58:20,876763,876762,885835,867000,876762,949.2386
2019-05-27 02:58:30,876762,876741,885835,867000,876762,949.3513
2019-05-27 02:58:40,876742,876741,885835,867000,876762,949.3513
2019-05-27 02:58:50,876742,876741,885835,867000,876762,949.3513
2019-05-27 02:59:00,876033,874901,885835,867000,874900,949.4513
2019-05-27 02:59:10,875976,874903,885835,867000,874900,949.4513
2019-05-27 02:59:20,875971,874906,885835,867000,874900,949.4513
2019-05-27 02:59:30,875967,874907,885835,867000,874900,949.4513
2019-05-27 02:59:40,875964,874910,885835,867000,874900,949.4283
2019-05-27 02:59:50,875958,874921,885835,867000,874900,949.4283
2019-05-27 03:00:00,875952,874923,885835,867000,874900,949.1112
2019-05-27 03:00:10,875946,874924,885835,867000,874900,948.7753
2019-05-27 03:00:20,875940,875180,885835,867000,874900,948.7372
2019-05-27 03:00:30,875558,875370,885835,867000,875180,948.7294
2019-05-27 03:00:40,875553,875463,885835,867000,875180,948.7294
2019-05-27 03:00:50,875547,875528,885835,867000,875180,948.7294
2019-05-27 03:01:00,875541,875530,885835,867000,875180,948.7294
2019-05-27 03:01:10,875536,875530,885835,867000,875180,948.7294
2019-05-27 03:01:20,875535,875534,885835,867000,875535,948.7521
2019-05-27 03:01:30,875535,875534,885835,867000,875535,948.7521
2019-05-27 03:01:40,875535,875534,885835,867000,875535,948.7521
2019-05-27 03:01:50,875535,875534,885835,867000,875535,948.3326
2019-05-27 03:02:00,875535,875534,885835,867000,875535,948.3326
2019-05-27 03:02:10,875535,875534,885835,867000,875535,948.0927
2019-05-27 03:02:20,875535,875534,885835,867000,875535,948.0827
2019-05-27 03:02:30,875535,875534,885835,867000,875535,947.9379
2019-05-27 03:02:40,875535,875534,885835,867000,875535,947.7679
2019-05-27 03:02:50,875535,875534,885835,867000,875535,947.7679
2019-05-27 03:03:00,875535,875534,885835,867000,875535,944.0742
2019-05-27 03:03:10,875535,875534,885835,867000,875535,944.0575
2019-05-27 03:03:20,875535,875534,885835,867000,875535,943.9575
2019-05-27 03:03:30,875535,875534,885835,867000,875535,943.9575
2019-05-27 03:03:40,875535,875534,885835,867000,875535,943.9575
2019-05-27 03:03:50,875535,875534,885835,867000,875535,943.9575
2019-05-27 03:04:00,875535,875534,885835,867000,875535,943.8675
2019-05-27 03:04:10,875535,875534,885835,867000,875535,943.8675
2019-05-27 03:04:20,875535,875534,885835,867000,875535,943.6312
2019-05-27 03:04:30,875535,875534,885835,867000,875535,943.6312
2019-05-27 03:04:40,875536,875535,885835,867000,875535,942.9864
2019-05-27 03:04:50,875536,875535,885835,867000,875535,942.9864
2019-05-27 03:05:00,875536,875535,885835,867000,875535,942.9864
2019-05-27 03:05:10,875536,875535,885835,867000,875535,942.9864
2019-05-27 03:05:20,875536,875535,885835,867000,875535,942.9864
2019-05-27 03:05:30,875536,875535,885835,867000,875535,942.9745
2019-05-27 03:05:40,875536,875535,885835,867000,875535,942.9745
2019-05-27 03:05:50,875536,875535,885835,867000,875535,942.9745
2019-05-27 03:06:00,875536,875535,885835,867000,875535,941.7799
2019-05-27 03:06:10,875536,875535,885835,867000,875535,940.7499
2019-05-27 03:06:20,875999,875535,885835,867000,875535,940.7049
2019-05-27 03:06:30,875999,875535,885835,867000,875535,940.6579
2019-05-27 03:06:40,875999,875535,885835,867000,875535,940.6329
2019-05-27 03:06:50,875883,875535,885835,867000,875535,940.6329
2019-05-27 03:07:00,875883,875535,885835,867000,875535,940.6329
2019-05-27 03:07:10,875883,875535,885835,867000,875535,940.6329
2019-05-27 03:07:20,875883,875543,885835,867000,875535,940.6230
2019-05-27 03:07:30,875883,875716,885835,867000,875535,940.6230
2019-05-27 03:07:40,875883,875722,885835,867000,875535,940.6130
2019-05-27 03:07:50,875883,875807,885835,867000,875535,939.6965
2019-05-27 03:08:00,875883,875866,885835,867000,875535,938.5602
2019-05-27 03:08:10,875883,875873,885835,867000,875535,938.5602
2019-05-27 03:08:20,875883,875879,885835,867000,875535,938.5602
2019-05-27 03:08:30,875883,875882,885835,867000,875535,938.5602
2019-05-27 03:08:40,875883,875882,885835,867000,875535,938.5602
2019-05-27 03:08:50,875883,875882,885835,867000,875535,938.5602
2019-05-27 03:09:00,875883,875882,885835,867000,875535,938.5602
2019-05-27 03:09:10,875883,875882,885835,867000,875535,938.5502
2019-05-27 03:09:20,875883,875882,885835,867000,875905,938.5525
2019-05-27 03:09:30,875883,875882,885835,867000,875905,938.5525
2019-05-27 03:09:40,875883,875882,885835,867000,875905,937.9065
2019-05-27 03:09:50,875883,875882,885835,867000,875905,937.8966
2019-05-27 03:10:00,875883,875882,885835,867000,875905,937.8966
2019-05-27 03:10:10,875883,875882,885835,867000,875905,937.8485
2019-05-27 03:10:20,875883,875882,885835,867000,875905,937.8066
2019-05-27 03:10:30,875883,875882,885835,867000,875905,937.7334
2019-05-27 03:10:40,875883,875882,885835,867000,875905,937.7334
2019-05-27 03:10:50,875883,875882,885835,867000,875905,937.7334
2019-05-27 03:11:00,875883,875882,885835,867000,875905,937.0760
2019-05-27 03:11:10,875883,875882,885835,867000,875882,937.0810
2019-05-27 03:11:20,875883,875882,885835,867000,875882,937.0810
2019-05-27 03:11:30,875883,875882,885835,867000,875882,936.8882
2019-05-27 03:11:40,875883,875882,885835,867000,875882,936.8882
2019-05-27 03:11:50,875883,875882,885835,867000,875882,936.8882
2019-05-27 03:12:00,875883,875882,885835,867000,875882,936.8882
2019-05-27 03:12:10,875883,875882,885835,867000,875882,936.8772
2019-05-27 03:12:20,875883,875882,885835,867000,875882,938.2171
2019-05-27 03:12:30,875883,875882,885835,867000,875882,938.2171
2019-05-27 03:12:40,875883,875882,885835,867000,875882,938.0980
2019-05-27 03:12:50,875883,875882,885835,867000,875882,938.0980
2019-05-27 03:13:00,875883,875882,885835,867000,875882,938.0980
2019-05-27 03:13:10,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:13:20,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:13:30,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:13:40,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:13:50,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:00,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:10,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:20,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:30,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:40,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:14:50,875883,875882,885835,867000,875882,938.0930
2019-05-27 03:15:00,875883,875882,885835,867000,875883,938.1930
2019-05-27 03:15:10,875883,875882,885835,867000,875882,938.2030
2019-05-27 03:15:20,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:15:30,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:15:40,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:15:50,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:00,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:10,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:20,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:30,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:40,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:16:50,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:17:00,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:17:10,875883,875882,885835,867000,875882,938.1971
2019-05-27 03:17:20,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:17:30,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:17:40,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:17:50,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:18:00,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:18:10,875883,875882,885835,867000,875882,938.1771
2019-05-27 03:18:20,875883,875882,885835,867000,875882,938.1541
2019-05-27 03:18:30,875883,875882,885835,867000,875883,938.2191
2019-05-27 03:18:40,875883,875882,885835,867000,875883,938.1691
2019-05-27 03:18:50,875883,875882,885835,867000,875883,938.1591
2019-05-27 03:19:00,875883,875882,885835,867000,875883,938.0591
2019-05-27 03:19:10,875883,875882,885835,867000,875883,938.0591
2019-05-27 03:19:20,875883,875882,885835,867000,875883,938.0461
2019-05-27 03:19:30,875883,875882,885835,867000,875883,938.0461
2019-05-27 03:19:40,875883,875882,885835,867000,875883,938.0461
2019-05-27 03:19:50,875905,875883,885835,867000,875883,938.3844
2019-05-27 03:20:00,875905,875888,885835,867000,875883,938.3744
2019-05-27 03:20:10,876000,875900,885835,867000,875899,938.3968
2019-05-27 03:20:20,876000,875907,885835,867000,875899,938.3968
2019-05-27 03:20:30,876000,875956,885835,867000,876000,937.7194
2019-05-27 03:20:40,876001,876000,885835,867000,876000,937.7194
2019-05-27 03:20:50,876001,876000,885835,867000,876000,937.7194
2019-05-27 03:21:00,876001,876000,885835,867000,876000,937.7194
2019-05-27 03:21:10,876001,876000,885835,867000,876000,937.6900
2019-05-27 03:21:20,876001,876000,885835,867000,876000,937.6900
2019-05-27 03:21:30,876001,876000,885835,867000,876000,937.6650
2019-05-27 03:21:40,876001,876000,885835,867000,876000,937.5960
2019-05-27 03:21:50,876560,876073,885835,867000,876548,937.7960
2019-05-27 03:22:00,876560,876080,885835,867000,876548,937.7960
2019-05-27 03:22:10,876560,876086,885835,867000,876548,937.7860
2019-05-27 03:22:20,876559,876091,885835,867000,876548,937.7860
2019-05-27 03:22:30,876559,876096,885835,867000,876548,937.7860
2019-05-27 03:22:40,876559,876100,885835,867000,876548,937.7760
2019-05-27 03:22:50,876559,876217,885835,867000,876548,937.7200
2019-05-27 03:23:00,876559,876218,885835,867000,876548,937.7200
2019-05-27 03:23:10,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:23:20,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:23:30,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:23:40,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:23:50,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:24:00,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:24:10,876559,876251,885835,867000,876548,937.7200
2019-05-27 03:24:20,876559,876251,885835,867000,876251,937.7400
2019-05-27 03:24:30,876554,876251,885835,867000,876251,937.7630
2019-05-27 03:24:40,876554,876251,885835,867000,876251,937.7630
2019-05-27 03:24:50,876554,876251,885835,867000,876251,937.7350
2019-05-27 03:25:00,876554,876254,885835,867000,876251,937.7350
2019-05-27 03:25:10,876554,876407,885835,867000,876251,937.7350
2019-05-27 03:25:20,876554,876520,885835,867000,876251,937.7350
2019-05-27 03:25:30,876554,876530,885835,867000,876251,937.6400
2019-05-27 03:25:40,876554,876537,885835,867000,876251,937.6400
2019-05-27 03:25:50,876554,876543,885835,867000,876251,937.6390
2019-05-27 03:26:00,876554,876550,885835,867000,876554,937.6396
2019-05-27 03:26:10,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:26:20,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:26:30,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:26:40,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:26:50,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:27:00,876554,876550,885835,867000,876554,937.6102
2019-05-27 03:27:10,876554,876550,885835,867000,876554,937.5203
2019-05-27 03:27:20,876554,876550,885835,867000,876554,937.5203
2019-05-27 03:27:30,876554,876550,885835,867000,876554,937.5203
2019-05-27 03:27:40,876554,876550,885835,867000,876554,937.5203
2019-05-27 03:27:50,876554,876550,885835,867000,876554,937.5203
2019-05-27 03:28:00,876554,876550,885835,867000,876554,937.5193
2019-05-27 03:28:10,876554,876550,885835,867000,876554,937.5193
2019-05-27 03:28:20,876554,876550,885835,867000,876554,937.5193
2019-05-27 03:28:30,876554,876550,885835,867000,876554,937.5193
2019-05-27 03:28:40,876554,876550,885835,867000,876554,937.5193
2019-05-27 03:28:50,876554,876550,885835,867000,876554,936.9457
2019-05-27 03:29:00,876554,876550,885835,867000,876554,936.9407
2019-05-27 03:29:10,876554,876550,885835,867000,876554,936.7597
2019-05-27 03:29:20,876554,876550,885835,867000,876554,936.7197
2019-05-27 03:29:30,876554,876550,885835,867000,876554,936.5604
2019-05-27 03:29:40,876554,876550,885835,867000,876554,936.5479
2019-05-27 03:29:50,876554,876550,885835,867000,876554,936.5479
2019-05-27 03:30:00,876554,876550,885835,867000,876554,936.5470
2019-05-27 03:30:10,876554,876550,885835,867000,876550,936.5670
2019-05-27 03:30:20,876553,876550,885835,867000,876550,936.5670
2019-05-27 03:30:30,876553,876550,885835,867000,876550,936.3273
2019-05-27 03:30:40,876553,876550,885835,867000,876550,934.0857
2019-05-27 03:30:50,876553,876550,885835,867000,876550,933.7065
2019-05-27 03:31:00,876553,876550,885835,867000,876550,930.4740
2019-05-27 03:31:10,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:31:20,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:31:30,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:31:40,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:31:50,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:32:00,876553,876551,885834,867000,876550,928.8934
2019-05-27 03:32:10,876553,876552,885834,867000,876550,928.8934
2019-05-27 03:32:20,876553,876552,885834,867000,876550,928.8934
2019-05-27 03:32:30,876553,876552,884948,867000,876553,928.8359
2019-05-27 03:32:40,876553,876552,884739,867000,876553,928.6744
2019-05-27 03:32:50,876553,876552,884695,867000,876553,928.4164
2019-05-27 03:33:00,876553,876552,884669,867000,876553,928.0435
2019-05-27 03:33:10,876763,876609,884669,867000,876559,927.9097
2019-05-27 03:33:20,876763,876762,884669,867000,876559,927.8499
2019-05-27 03:33:30,876763,876762,884669,867000,876559,927.8269
2019-05-27 03:33:40,876763,876762,884669,867000,876762,927.8309
2019-05-27 03:33:50,876763,876762,884669,867000,876762,927.8204
2019-05-27 03:34:00,876763,876762,884668,867000,876762,927.8095
2019-05-27 03:34:10,876999,876813,884000,867000,876999,927.5575
2019-05-27 03:34:20,877753,877383,884000,867000,877383,927.5116
2019-05-27 03:34:30,877753,877678,884000,867000,877383,927.4986
2019-05-27 03:34:40,877753,877683,884000,867000,877383,927.4986
2019-05-27 03:34:50,877753,877690,884000,867000,877383,924.2755
2019-05-27 03:35:00,877759,877757,884000,867000,877753,924.2393
2019-05-27 03:35:10,877759,877758,884000,867000,877753,924.2393
2019-05-27 03:35:20,877855,877758,884000,867000,877759,924.2451
2019-05-27 03:35:30,877855,877758,884000,867000,877759,924.2451
2019-05-27 03:35:40,877855,877758,884000,867000,877759,924.2451
2019-05-27 03:35:50,877855,877758,884000,867000,877759,920.3701
2019-05-27 03:36:00,877855,877758,884000,867000,877759,920.2201
2019-05-27 03:36:10,877855,877763,884000,867000,877759,920.2051
2019-05-27 03:36:20,877855,877769,884000,867000,877759,920.1937
2019-05-27 03:36:30,877853,877816,884000,867000,877855,920.2591
2019-05-27 03:36:40,877856,877821,884000,867000,877855,920.2580
2019-05-27 03:36:50,877852,877826,884000,867000,877855,920.2580
2019-05-27 03:37:00,877852,877834,884000,867000,877852,920.2613
